 time            v(in)           v(out)          i(V1)          
 3.42276939e-03  5.00000000e+00  4.43589129e-01 -4.43589129e-04 
 3.43276939e-03  5.00000000e+00  4.39175307e-01 -4.39175307e-04 
 3.44276939e-03  5.00000000e+00  4.34805403e-01 -4.34805403e-04 
 3.45276939e-03  5.00000000e+00  4.30478981e-01 -4.30478981e-04 
 3.46276939e-03  5.00000000e+00  4.26195608e-01 -4.26195608e-04 
 3.47276939e-03  5.00000000e+00  4.21954856e-01 -4.21954856e-04 
 3.48276939e-03  5.00000000e+00  4.17756300e-01 -4.17756300e-04 
 3.49276939e-03  5.00000000e+00  4.13599521e-01 -4.13599521e-04 
 3.50276939e-03  5.00000000e+00  4.09484103e-01 -4.09484103e-04 
 3.51276939e-03  5.00000000e+00  4.05409634e-01 -4.05409634e-04 
 3.52276939e-03  5.00000000e+00  4.01375707e-01 -4.01375707e-04 
 3.53276939e-03  5.00000000e+00  3.97381919e-01 -3.97381919e-04 
 3.54276939e-03  5.00000000e+00  3.93427870e-01 -3.93427870e-04 
 3.55276939e-03  5.00000000e+00  3.89513165e-01 -3.89513165e-04 
 3.56276939e-03  5.00000000e+00  3.85637412e-01 -3.85637412e-04 
 3.57276939e-03  5.00000000e+00  3.81800224e-01 -3.81800224e-04 
 3.58276939e-03  5.00000000e+00  3.78001217e-01 -3.78001217e-04 
 3.59276939e-03  5.00000000e+00  3.74240011e-01 -3.74240011e-04 
 3.60276939e-03  5.00000000e+00  3.70516230e-01 -3.70516230e-04 
 3.61276939e-03  5.00000000e+00  3.66829501e-01 -3.66829501e-04 
 3.62276939e-03  5.00000000e+00  3.63179456e-01 -3.63179456e-04 
 3.63276939e-03  5.00000000e+00  3.59565730e-01 -3.59565730e-04 
 3.64276939e-03  5.00000000e+00  3.55987962e-01 -3.55987962e-04 
 3.65276939e-03  5.00000000e+00  3.52445793e-01 -3.52445793e-04 
 3.66276939e-03  5.00000000e+00  3.48938870e-01 -3.48938870e-04 
 3.67276939e-03  5.00000000e+00  3.45466841e-01 -3.45466841e-04 
 3.68276939e-03  5.00000000e+00  3.42029360e-01 -3.42029360e-04 
 3.69276939e-03  5.00000000e+00  3.38626083e-01 -3.38626083e-04 
 3.70276939e-03  5.00000000e+00  3.35256669e-01 -3.35256669e-04 
 3.71276939e-03  5.00000000e+00  3.31920782e-01 -3.31920782e-04 
 3.72276939e-03  5.00000000e+00  3.28618087e-01 -3.28618087e-04 
 3.73276939e-03  5.00000000e+00  3.25348256e-01 -3.25348256e-04 
 3.74276939e-03  5.00000000e+00  3.22110960e-01 -3.22110960e-04 
 3.75276939e-03  5.00000000e+00  3.18905876e-01 -3.18905876e-04 
 3.76276939e-03  5.00000000e+00  3.15732683e-01 -3.15732683e-04 
 3.77276939e-03  5.00000000e+00  3.12591064e-01 -3.12591064e-04 
 3.78276939e-03  5.00000000e+00  3.09480705e-01 -3.09480705e-04 
 3.79276939e-03  5.00000000e+00  3.06401295e-01 -3.06401295e-04 
 3.80276939e-03  5.00000000e+00  3.03352526e-01 -3.03352526e-04 
 3.81276939e-03  5.00000000e+00  3.00334093e-01 -3.00334093e-04 
 3.82276939e-03  5.00000000e+00  2.97345694e-01 -2.97345694e-04 
 3.83276939e-03  5.00000000e+00  2.94387030e-01 -2.94387030e-04 
 3.84276939e-03  5.00000000e+00  2.91457806e-01 -2.91457806e-04 
 3.85276939e-03  5.00000000e+00  2.88557729e-01 -2.88557729e-04 
 3.86276939e-03  5.00000000e+00  2.85686507e-01 -2.85686507e-04 
 3.87276939e-03  5.00000000e+00  2.82843856e-01 -2.82843856e-04 
 3.88276939e-03  5.00000000e+00  2.80029489e-01 -2.80029489e-04 
 3.89276939e-03  5.00000000e+00  2.77243126e-01 -2.77243126e-04 
 3.90276939e-03  5.00000000e+00  2.74484488e-01 -2.74484488e-04 
 3.91276939e-03  5.00000000e+00  2.71753299e-01 -2.71753299e-04 
 3.92276939e-03  5.00000000e+00  2.69049286e-01 -2.69049286e-04 
 3.93276939e-03  5.00000000e+00  2.66372179e-01 -2.66372179e-04 
 3.94276939e-03  5.00000000e+00  2.63721709e-01 -2.63721709e-04 
 3.95276939e-03  5.00000000e+00  2.61097612e-01 -2.61097612e-04 
 3.96276939e-03  5.00000000e+00  2.58499626e-01 -2.58499626e-04 
 3.97276939e-03  5.00000000e+00  2.55927491e-01 -2.55927491e-04 
 3.98276939e-03  5.00000000e+00  2.53380948e-01 -2.53380948e-04 
 3.99276939e-03  5.00000000e+00  2.50859745e-01 -2.50859745e-04 
 4.00276939e-03  5.00000000e+00  2.48363628e-01 -2.48363628e-04 
 4.01276939e-03  5.00000000e+00  2.45892348e-01 -2.45892348e-04 
 4.02276939e-03  5.00000000e+00  2.43445658e-01 -2.43445658e-04 
 4.03276939e-03  5.00000000e+00  2.41023313e-01 -2.41023313e-04 
 4.04276939e-03  5.00000000e+00  2.38625071e-01 -2.38625071e-04 
 4.05276939e-03  5.00000000e+00  2.36250693e-01 -2.36250693e-04 
 4.06276939e-03  5.00000000e+00  2.33899939e-01 -2.33899939e-04 
 4.07276939e-03  5.00000000e+00  2.31572577e-01 -2.31572577e-04 
 4.08276939e-03  5.00000000e+00  2.29268372e-01 -2.29268372e-04 
 4.09276939e-03  5.00000000e+00  2.26987095e-01 -2.26987095e-04 
 4.10276939e-03  5.00000000e+00  2.24728517e-01 -2.24728517e-04 
 4.11276939e-03  5.00000000e+00  2.22492412e-01 -2.22492412e-04 
 4.12276939e-03  5.00000000e+00  2.20278557e-01 -2.20278557e-04 
 4.13276939e-03  5.00000000e+00  2.18086731e-01 -2.18086731e-04 
 4.14276939e-03  5.00000000e+00  2.15916714e-01 -2.15916714e-04 
 4.15276939e-03  5.00000000e+00  2.13768289e-01 -2.13768289e-04 
 4.16276939e-03  5.00000000e+00  2.11641241e-01 -2.11641241e-04 
 4.17276939e-03  5.00000000e+00  2.09535358e-01 -2.09535358e-04 
 4.18276939e-03  5.00000000e+00  2.07450429e-01 -2.07450429e-04 
 4.19276939e-03  5.00000000e+00  2.05386246e-01 -2.05386246e-04 
 4.20276939e-03  5.00000000e+00  2.03342601e-01 -2.03342601e-04 
 4.21276939e-03  5.00000000e+00  2.01319292e-01 -2.01319292e-04 
 4.22276939e-03  5.00000000e+00  1.99316115e-01 -1.99316115e-04 
 4.23276939e-03  5.00000000e+00  1.97332870e-01 -1.97332870e-04 
 4.24276939e-03  5.00000000e+00  1.95369359e-01 -1.95369359e-04 
 4.25276939e-03  5.00000000e+00  1.93425385e-01 -1.93425385e-04 
 4.26276939e-03  5.00000000e+00  1.91500754e-01 -1.91500754e-04 
 4.27276939e-03  5.00000000e+00  1.89595274e-01 -1.89595274e-04 
 4.28276939e-03  5.00000000e+00  1.87708754e-01 -1.87708754e-04 
 4.29276939e-03  5.00000000e+00  1.85841005e-01 -1.85841005e-04 
 4.30276939e-03  5.00000000e+00  1.83991841e-01 -1.83991841e-04 
 4.31276939e-03  5.00000000e+00  1.82161077e-01 -1.82161077e-04 
 4.32276939e-03  5.00000000e+00  1.80348528e-01 -1.80348528e-04 
 4.33276939e-03  5.00000000e+00  1.78554016e-01 -1.78554016e-04 
 4.34276939e-03  5.00000000e+00  1.76777359e-01 -1.76777359e-04 
 4.35276939e-03  5.00000000e+00  1.75018380e-01 -1.75018380e-04 
 4.36276939e-03  5.00000000e+00  1.73276904e-01 -1.73276904e-04 
 4.37276939e-03  5.00000000e+00  1.71552755e-01 -1.71552755e-04 
 4.38276939e-03  5.00000000e+00  1.69845763e-01 -1.69845763e-04 
 4.39276939e-03  5.00000000e+00  1.68155755e-01 -1.68155755e-04 
 4.40276939e-03  5.00000000e+00  1.66482564e-01 -1.66482564e-04 
 4.41276939e-03  5.00000000e+00  1.64826021e-01 -1.64826021e-04 
 4.42276939e-03  5.00000000e+00  1.63185961e-01 -1.63185961e-04 
 4.43276939e-03  5.00000000e+00  1.61562220e-01 -1.61562220e-04 
 4.44276939e-03  5.00000000e+00  1.59954636e-01 -1.59954636e-04 
 4.45276939e-03  5.00000000e+00  1.58363047e-01 -1.58363047e-04 
 4.46276939e-03  5.00000000e+00  1.56787296e-01 -1.56787296e-04 
 4.47276939e-03  5.00000000e+00  1.55227223e-01 -1.55227223e-04 
 4.48276939e-03  5.00000000e+00  1.53682673e-01 -1.53682673e-04 
 4.49276939e-03  5.00000000e+00  1.52153493e-01 -1.52153493e-04 
 4.50276939e-03  5.00000000e+00  1.50639528e-01 -1.50639528e-04 
 4.51276939e-03  5.00000000e+00  1.49140627e-01 -1.49140627e-04 
 4.52276939e-03  5.00000000e+00  1.47656640e-01 -1.47656640e-04 
 4.53276939e-03  5.00000000e+00  1.46187420e-01 -1.46187420e-04 
 4.54276939e-03  5.00000000e+00  1.44732819e-01 -1.44732819e-04 
 4.55276939e-03  5.00000000e+00  1.43292691e-01 -1.43292691e-04 
 4.56276939e-03  5.00000000e+00  1.41866893e-01 -1.41866893e-04 
 4.57276939e-03  5.00000000e+00  1.40455283e-01 -1.40455283e-04 
 4.58276939e-03  5.00000000e+00  1.39057718e-01 -1.39057718e-04 
 4.59276939e-03  5.00000000e+00  1.37674059e-01 -1.37674059e-04 
 4.60276939e-03  5.00000000e+00  1.36304168e-01 -1.36304168e-04 
 4.61276939e-03  5.00000000e+00  1.34947907e-01 -1.34947907e-04 
 4.62276939e-03  5.00000000e+00  1.33605142e-01 -1.33605142e-04 
 4.63276939e-03  5.00000000e+00  1.32275738e-01 -1.32275738e-04 
 4.64276939e-03  5.00000000e+00  1.30959561e-01 -1.30959561e-04 
 4.65276939e-03  5.00000000e+00  1.29656481e-01 -1.29656481e-04 
 4.66276939e-03  5.00000000e+00  1.28366367e-01 -1.28366367e-04 
 4.67276939e-03  5.00000000e+00  1.27089089e-01 -1.27089089e-04 
 4.68276939e-03  5.00000000e+00  1.25824521e-01 -1.25824521e-04 
 4.69276939e-03  5.00000000e+00  1.24572536e-01 -1.24572536e-04 
 4.70276939e-03  5.00000000e+00  1.23333008e-01 -1.23333008e-04 
 4.71276939e-03  5.00000000e+00  1.22105814e-01 -1.22105814e-04 
 4.72276939e-03  5.00000000e+00  1.20890831e-01 -1.20890831e-04 
 4.73276939e-03  5.00000000e+00  1.19687937e-01 -1.19687937e-04 
 4.74276939e-03  5.00000000e+00  1.18497012e-01 -1.18497012e-04 
 4.75276939e-03  5.00000000e+00  1.17317938e-01 -1.17317938e-04 
 4.76276939e-03  5.00000000e+00  1.16150595e-01 -1.16150595e-04 
 4.77276939e-03  5.00000000e+00  1.14994868e-01 -1.14994868e-04 
 4.78276939e-03  5.00000000e+00  1.13850640e-01 -1.13850640e-04 
 4.79276939e-03  5.00000000e+00  1.12717798e-01 -1.12717798e-04 
 4.80276939e-03  5.00000000e+00  1.11596228e-01 -1.11596228e-04 
 4.81276939e-03  5.00000000e+00  1.10485818e-01 -1.10485818e-04 
 4.82276939e-03  5.00000000e+00  1.09386456e-01 -1.09386456e-04 
 4.83276939e-03  5.00000000e+00  1.08298034e-01 -1.08298034e-04 
 4.84276939e-03  5.00000000e+00  1.07220441e-01 -1.07220441e-04 
 4.85276939e-03  5.00000000e+00  1.06153571e-01 -1.06153571e-04 
 4.86276939e-03  5.00000000e+00  1.05097317e-01 -1.05097317e-04 
 4.87276939e-03  5.00000000e+00  1.04051572e-01 -1.04051572e-04 
 4.88276939e-03  5.00000000e+00  1.03016233e-01 -1.03016233e-04 
 4.89276939e-03  5.00000000e+00  1.01991196e-01 -1.01991196e-04 
 4.90276939e-03  5.00000000e+00  1.00976358e-01 -1.00976358e-04 
 4.91276939e-03  5.00000000e+00  9.99716186e-02 -9.99716186e-05 
 4.92276939e-03  5.00000000e+00  9.89768761e-02 -9.89768761e-05 
 4.93276939e-03  5.00000000e+00  9.79920316e-02 -9.79920316e-05 
 4.94276939e-03  5.00000000e+00  9.70169865e-02 -9.70169865e-05 
 4.95276939e-03  5.00000000e+00  9.60516433e-02 -9.60516433e-05 
 4.96276939e-03  5.00000000e+00  9.50959056e-02 -9.50959056e-05 
 4.97276939e-03  5.00000000e+00  9.41496777e-02 -9.41496777e-05 
 4.98276939e-03  5.00000000e+00  9.32128649e-02 -9.32128649e-05 
 4.99276939e-03  5.00000000e+00  9.22853738e-02 -9.22853738e-05 
 5.00276939e-03  5.00000000e+00  9.13671113e-02 -9.13671113e-05 
 5.01276939e-03  5.00000000e+00  9.04579858e-02 -9.04579858e-05 
 5.02276939e-03  5.00000000e+00  8.95579064e-02 -8.95579064e-05 
 5.03276939e-03  5.00000000e+00  8.86667829e-02 -8.86667829e-05 
 5.04276939e-03  5.00000000e+00  8.77845264e-02 -8.77845264e-05 
 5.05276939e-03  5.00000000e+00  8.69110485e-02 -8.69110485e-05 
 5.06276939e-03  5.00000000e+00  8.60462620e-02 -8.60462620e-05 
 5.07276939e-03  5.00000000e+00  8.51900802e-02 -8.51900802e-05 
 5.08276939e-03  5.00000000e+00  8.43424178e-02 -8.43424178e-05 
 5.09276939e-03  5.00000000e+00  8.35031897e-02 -8.35031897e-05 
 5.10276939e-03  5.00000000e+00  8.26723122e-02 -8.26723122e-05 
 5.11276939e-03  5.00000000e+00  8.18497021e-02 -8.18497021e-05 
 5.12276939e-03  5.00000000e+00  8.10352772e-02 -8.10352772e-05 
 5.13276939e-03  5.00000000e+00  8.02289561e-02 -8.02289561e-05 
 5.14276939e-03  5.00000000e+00  7.94306580e-02 -7.94306580e-05 
 5.15276939e-03  5.00000000e+00  7.86403032e-02 -7.86403032e-05 
 5.16276939e-03  5.00000000e+00  7.78578126e-02 -7.78578126e-05 
 5.17276939e-03  5.00000000e+00  7.70831080e-02 -7.70831080e-05 
 5.18276939e-03  5.00000000e+00  7.63161119e-02 -7.63161119e-05 
 5.19276939e-03  5.00000000e+00  7.55567476e-02 -7.55567476e-05 
 5.20276939e-03  5.00000000e+00  7.48049392e-02 -7.48049392e-05 
 5.21276939e-03  5.00000000e+00  7.40606114e-02 -7.40606114e-05 
 5.22276939e-03  5.00000000e+00  7.33236899e-02 -7.33236899e-05 
 5.23276939e-03  5.00000000e+00  7.25941010e-02 -7.25941010e-05 
 5.24276939e-03  5.00000000e+00  7.18717716e-02 -7.18717716e-05 
 5.25276939e-03  5.00000000e+00  7.11566296e-02 -7.11566296e-05 
 5.26276939e-03  5.00000000e+00  7.04486034e-02 -7.04486034e-05 
 5.27276939e-03  5.00000000e+00  6.97476223e-02 -6.97476223e-05 
 5.28276939e-03  5.00000000e+00  6.90536161e-02 -6.90536161e-05 
 5.29276939e-03  5.00000000e+00  6.83665155e-02 -6.83665155e-05 
 5.30276939e-03  5.00000000e+00  6.76862516e-02 -6.76862516e-05 
 5.31276939e-03  5.00000000e+00  6.70127566e-02 -6.70127566e-05 
 5.32276939e-03  5.00000000e+00  6.63459630e-02 -6.63459630e-05 
 5.33276939e-03  5.00000000e+00  6.56858041e-02 -6.56858041e-05 
 5.34276939e-03  5.00000000e+00  6.50322141e-02 -6.50322141e-05 
 5.35276939e-03  5.00000000e+00  6.43851274e-02 -6.43851274e-05 
 5.36276939e-03  5.00000000e+00  6.37444793e-02 -6.37444793e-05 
 5.37276939e-03  5.00000000e+00  6.31102059e-02 -6.31102059e-05 
 5.38276939e-03  5.00000000e+00  6.24822436e-02 -6.24822436e-05 
 5.39276939e-03  5.00000000e+00  6.18605298e-02 -6.18605298e-05 
 5.40276939e-03  5.00000000e+00  6.12450021e-02 -6.12450021e-05 
 5.41276939e-03  5.00000000e+00  6.06355991e-02 -6.06355991e-05 
 5.42276939e-03  5.00000000e+00  6.00322598e-02 -6.00322598e-05 
 5.43276939e-03  5.00000000e+00  5.94349239e-02 -5.94349239e-05 
 5.44276939e-03  5.00000000e+00  5.88435316e-02 -5.88435316e-05 
 5.45276939e-03  5.00000000e+00  5.82580238e-02 -5.82580238e-05 
 5.46276939e-03  5.00000000e+00  5.76783420e-02 -5.76783420e-05 
 5.47276939e-03  5.00000000e+00  5.71044282e-02 -5.71044282e-05 
 5.48276939e-03  5.00000000e+00  5.65362249e-02 -5.65362249e-05 
 5.49276939e-03  5.00000000e+00  5.59736754e-02 -5.59736754e-05 
 5.50276939e-03  5.00000000e+00  5.54167234e-02 -5.54167234e-05 
 5.51276939e-03  5.00000000e+00  5.48653132e-02 -5.48653132e-05 
 5.52276939e-03  5.00000000e+00  5.43193897e-02 -5.43193897e-05 
 5.53276939e-03  5.00000000e+00  5.37788983e-02 -5.37788983e-05 
 5.54276939e-03  5.00000000e+00  5.32437848e-02 -5.32437848e-05 
 5.55276939e-03  5.00000000e+00  5.27139959e-02 -5.27139959e-05 
 5.56276939e-03  5.00000000e+00  5.21894786e-02 -5.21894786e-05 
 5.57276939e-03  5.00000000e+00  5.16701803e-02 -5.16701803e-05 
 5.58276939e-03  5.00000000e+00  5.11560491e-02 -5.11560491e-05 
 5.59276939e-03  5.00000000e+00  5.06470337e-02 -5.06470337e-05 
 5.60276939e-03  5.00000000e+00  5.01430831e-02 -5.01430831e-05 
 5.61276939e-03  5.00000000e+00  4.96441470e-02 -4.96441470e-05 
 5.62276939e-03  5.00000000e+00  4.91501754e-02 -4.91501754e-05 
 5.63276939e-03  5.00000000e+00  4.86611189e-02 -4.86611189e-05 
 5.64276939e-03  5.00000000e+00  4.81769287e-02 -4.81769287e-05 
 5.65276939e-03  5.00000000e+00  4.76975562e-02 -4.76975562e-05 
 5.66276939e-03  5.00000000e+00  4.72229537e-02 -4.72229537e-05 
 5.67276939e-03  5.00000000e+00  4.67530736e-02 -4.67530736e-05 
 5.68276939e-03  5.00000000e+00  4.62878688e-02 -4.62878688e-05 
 5.69276939e-03  5.00000000e+00  4.58272930e-02 -4.58272930e-05 
 5.70276939e-03  5.00000000e+00  4.53713001e-02 -4.53713001e-05 
 5.71276939e-03  5.00000000e+00  4.49198443e-02 -4.49198443e-05 
 5.72276939e-03  5.00000000e+00  4.44728807e-02 -4.44728807e-05 
 5.73276939e-03  5.00000000e+00  4.40303645e-02 -4.40303645e-05 
 5.74276939e-03  5.00000000e+00  4.35922514e-02 -4.35922514e-05 
 5.75276939e-03  5.00000000e+00  4.31584977e-02 -4.31584977e-05 
 5.76276939e-03  5.00000000e+00  4.27290599e-02 -4.27290599e-05 
 5.77276939e-03  5.00000000e+00  4.23038951e-02 -4.23038951e-05 
 5.78276939e-03  5.00000000e+00  4.18829608e-02 -4.18829608e-05 
 5.79276939e-03  5.00000000e+00  4.14662149e-02 -4.14662149e-05 
 5.80276939e-03  5.00000000e+00  4.10536158e-02 -4.10536158e-05 
 5.81276939e-03  5.00000000e+00  4.06451221e-02 -4.06451221e-05 
 5.82276939e-03  5.00000000e+00  4.02406930e-02 -4.02406930e-05 
 5.83276939e-03  5.00000000e+00  3.98402881e-02 -3.98402881e-05 
 5.84276939e-03  5.00000000e+00  3.94438673e-02 -3.94438673e-05 
 5.85276939e-03  5.00000000e+00  3.90513911e-02 -3.90513911e-05 
 5.86276939e-03  5.00000000e+00  3.86628200e-02 -3.86628200e-05 
 5.87276939e-03  5.00000000e+00  3.82781153e-02 -3.82781153e-05 
 5.88276939e-03  5.00000000e+00  3.78972385e-02 -3.78972385e-05 
 5.89276939e-03  5.00000000e+00  3.75201516e-02 -3.75201516e-05 
 5.90276939e-03  5.00000000e+00  3.71468168e-02 -3.71468168e-05 
 5.91276939e-03  5.00000000e+00  3.67771967e-02 -3.67771967e-05 
 5.92276939e-03  5.00000000e+00  3.64112544e-02 -3.64112544e-05 
 5.93276939e-03  5.00000000e+00  3.60489534e-02 -3.60489534e-05 
 5.94276939e-03  5.00000000e+00  3.56902573e-02 -3.56902573e-05 
 5.95276939e-03  5.00000000e+00  3.53351304e-02 -3.53351304e-05 
 5.96276939e-03  5.00000000e+00  3.49835371e-02 -3.49835371e-05 
 5.97276939e-03  5.00000000e+00  3.46354422e-02 -3.46354422e-05 
 5.98276939e-03  5.00000000e+00  3.42908109e-02 -3.42908109e-05 
 5.99188470e-03  5.00000000e+00  3.39796579e-02 -3.39796579e-05 
 6.00100000e-03  5.00000000e+00  3.36713283e-02 -3.36713283e-05 
 6.00110000e-03  4.50000000e+00 -4.66282044e-01  4.66282044e-04 
 6.00130000e-03  3.50000000e+00 -1.46608881e+00  1.46608881e-03 
 6.00165000e-03  1.75000000e+00 -3.21526957e+00  3.21526957e-03 
 6.00200000e-03  0.00000000e+00 -4.96383822e+00  4.96383822e-03 
 6.00207000e-03  0.00000000e+00 -4.96349078e+00  4.96349078e-03 
 6.00221000e-03  0.00000000e+00 -4.96279594e+00  4.96279594e-03 
 6.00249000e-03  0.00000000e+00 -4.96140655e+00  4.96140655e-03 
 6.00305000e-03  0.00000000e+00 -4.95862894e+00  4.95862894e-03 
 6.00417000e-03  0.00000000e+00 -4.95307839e+00  4.95307839e-03 
 6.00641000e-03  0.00000000e+00 -4.94199590e+00  4.94199590e-03 
 6.01089000e-03  0.00000000e+00 -4.91990524e+00  4.91990524e-03 
 6.01985000e-03  0.00000000e+00 -4.87601950e+00  4.87601950e-03 
 6.02985000e-03  0.00000000e+00 -4.82750189e+00  4.82750189e-03 
 6.03985000e-03  0.00000000e+00 -4.77946705e+00  4.77946705e-03 
 6.04985000e-03  0.00000000e+00 -4.73191016e+00  4.73191016e-03 
 6.05985000e-03  0.00000000e+00 -4.68482648e+00  4.68482648e-03 
 6.06985000e-03  0.00000000e+00 -4.63821129e+00  4.63821129e-03 
 6.07985000e-03  0.00000000e+00 -4.59205994e+00  4.59205994e-03 
 6.08985000e-03  0.00000000e+00 -4.54636780e+00  4.54636780e-03 
 6.09985000e-03  0.00000000e+00 -4.50113031e+00  4.50113031e-03 
 6.10985000e-03  0.00000000e+00 -4.45634294e+00  4.45634294e-03 
 6.11985000e-03  0.00000000e+00 -4.41200122e+00  4.41200122e-03 
 6.12985000e-03  0.00000000e+00 -4.36810071e+00  4.36810071e-03 
 6.13985000e-03  0.00000000e+00 -4.32463702e+00  4.32463702e-03 
 6.14985000e-03  0.00000000e+00 -4.28160581e+00  4.28160581e-03 
 6.15985000e-03  0.00000000e+00 -4.23900276e+00  4.23900276e-03 
 6.16985000e-03  0.00000000e+00 -4.19682363e+00  4.19682363e-03 
 6.17985000e-03  0.00000000e+00 -4.15506419e+00  4.15506419e-03 
 6.18985000e-03  0.00000000e+00 -4.11372027e+00  4.11372027e-03 
 6.19985000e-03  0.00000000e+00 -4.07278773e+00  4.07278773e-03 
 6.20985000e-03  0.00000000e+00 -4.03226248e+00  4.03226248e-03 
 6.21985000e-03  0.00000000e+00 -3.99214046e+00  3.99214046e-03 
 6.22985000e-03  0.00000000e+00 -3.95241767e+00  3.95241767e-03 
 6.23985000e-03  0.00000000e+00 -3.91309014e+00  3.91309014e-03 
 6.24985000e-03  0.00000000e+00 -3.87415391e+00  3.87415391e-03 
 6.25985000e-03  0.00000000e+00 -3.83560512e+00  3.83560512e-03 
 6.26985000e-03  0.00000000e+00 -3.79743989e+00  3.79743989e-03 
 6.27985000e-03  0.00000000e+00 -3.75965442e+00  3.75965442e-03 
 6.28985000e-03  0.00000000e+00 -3.72224493e+00  3.72224493e-03 
 6.29985000e-03  0.00000000e+00 -3.68520766e+00  3.68520766e-03 
 6.30985000e-03  0.00000000e+00 -3.64853893e+00  3.64853893e-03 
 6.31985000e-03  0.00000000e+00 -3.61223506e+00  3.61223506e-03 
 6.32985000e-03  0.00000000e+00 -3.57629242e+00  3.57629242e-03 
 6.33985000e-03  0.00000000e+00 -3.54070742e+00  3.54070742e-03 
 6.34985000e-03  0.00000000e+00 -3.50547650e+00  3.50547650e-03 
 6.35985000e-03  0.00000000e+00 -3.47059614e+00  3.47059614e-03 
 6.36985000e-03  0.00000000e+00 -3.43606285e+00  3.43606285e-03 
 6.37985000e-03  0.00000000e+00 -3.40187317e+00  3.40187317e-03 
 6.38985000e-03  0.00000000e+00 -3.36802368e+00  3.36802368e-03 
 6.39985000e-03  0.00000000e+00 -3.33451101e+00  3.33451101e-03 
 6.40985000e-03  0.00000000e+00 -3.30133179e+00  3.30133179e-03 
 6.41985000e-03  0.00000000e+00 -3.26848272e+00  3.26848272e-03 
 6.42985000e-03  0.00000000e+00 -3.23596051e+00  3.23596051e-03 
 6.43985000e-03  0.00000000e+00 -3.20376189e+00  3.20376189e-03 
 6.44985000e-03  0.00000000e+00 -3.17188367e+00  3.17188367e-03 
 6.45985000e-03  0.00000000e+00 -3.14032263e+00  3.14032263e-03 
 6.46985000e-03  0.00000000e+00 -3.10907564e+00  3.10907564e-03 
 6.47985000e-03  0.00000000e+00 -3.07813957e+00  3.07813957e-03 
 6.48985000e-03  0.00000000e+00 -3.04751131e+00  3.04751131e-03 
 6.49985000e-03  0.00000000e+00 -3.01718782e+00  3.01718782e-03 
 6.50985000e-03  0.00000000e+00 -2.98716605e+00  2.98716605e-03 
 6.51985000e-03  0.00000000e+00 -2.95744300e+00  2.95744300e-03 
 6.52985000e-03  0.00000000e+00 -2.92801571e+00  2.92801571e-03 
 6.53985000e-03  0.00000000e+00 -2.89888122e+00  2.89888122e-03 
 6.54985000e-03  0.00000000e+00 -2.87003663e+00  2.87003663e-03 
 6.55985000e-03  0.00000000e+00 -2.84147906e+00  2.84147906e-03 
 6.56985000e-03  0.00000000e+00 -2.81320563e+00  2.81320563e-03 
 6.57985000e-03  0.00000000e+00 -2.78521354e+00  2.78521354e-03 
 6.58985000e-03  0.00000000e+00 -2.75749997e+00  2.75749997e-03 
 6.59985000e-03  0.00000000e+00 -2.73006216e+00  2.73006216e-03 
 6.60985000e-03  0.00000000e+00 -2.70289736e+00  2.70289736e-03 
 6.61985000e-03  0.00000000e+00 -2.67600286e+00  2.67600286e-03 
 6.62985000e-03  0.00000000e+00 -2.64937597e+00  2.64937597e-03 
 6.63985000e-03  0.00000000e+00 -2.62301402e+00  2.62301402e-03 
 6.64985000e-03  0.00000000e+00 -2.59691437e+00  2.59691437e-03 
 6.65985000e-03  0.00000000e+00 -2.57107443e+00  2.57107443e-03 
 6.66985000e-03  0.00000000e+00 -2.54549160e+00  2.54549160e-03 
 6.67985000e-03  0.00000000e+00 -2.52016333e+00  2.52016333e-03 
 6.68985000e-03  0.00000000e+00 -2.49508707e+00  2.49508707e-03 
 6.69985000e-03  0.00000000e+00 -2.47026034e+00  2.47026034e-03 
 6.70985000e-03  0.00000000e+00 -2.44568063e+00  2.44568063e-03 
 6.71985000e-03  0.00000000e+00 -2.42134550e+00  2.42134550e-03 
 6.72985000e-03  0.00000000e+00 -2.39725251e+00  2.39725251e-03 
 6.73985000e-03  0.00000000e+00 -2.37339925e+00  2.37339925e-03 
 6.74985000e-03  0.00000000e+00 -2.34978334e+00  2.34978334e-03 
 6.75985000e-03  0.00000000e+00 -2.32640241e+00  2.32640241e-03 
 6.76985000e-03  0.00000000e+00 -2.30325413e+00  2.30325413e-03 
 6.77985000e-03  0.00000000e+00 -2.28033618e+00  2.28033618e-03 
 6.78985000e-03  0.00000000e+00 -2.25764626e+00  2.25764626e-03 
 6.79985000e-03  0.00000000e+00 -2.23518212e+00  2.23518212e-03 
 6.80985000e-03  0.00000000e+00 -2.21294150e+00  2.21294150e-03 
 6.81985000e-03  0.00000000e+00 -2.19092219e+00  2.19092219e-03 
 6.82985000e-03  0.00000000e+00 -2.16912196e+00  2.16912196e-03 
 6.83985000e-03  0.00000000e+00 -2.14753866e+00  2.14753866e-03 
 6.84985000e-03  0.00000000e+00 -2.12617012e+00  2.12617012e-03 
 6.85985000e-03  0.00000000e+00 -2.10501420e+00  2.10501420e-03 
 6.86985000e-03  0.00000000e+00 -2.08406878e+00  2.08406878e-03 
 6.87985000e-03  0.00000000e+00 -2.06333178e+00  2.06333178e-03 
 6.88985000e-03  0.00000000e+00 -2.04280111e+00  2.04280111e-03 
